Date,Motu,Site,Transect,Distance,Benthos,Category,Notes
14-Nov-21,Aie,Exposed,1,0.5,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,1,1,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,1,1.5,sand,sand,
14-Nov-21,Aie,Exposed,1,2,rubble,rubble,
14-Nov-21,Aie,Exposed,1,2.5,sand,sand,
14-Nov-21,Aie,Exposed,1,3,porites,coral,
14-Nov-21,Aie,Exposed,1,3.5,rubble,rubble,
14-Nov-21,Aie,Exposed,1,4,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,1,4.5,rubble,rubble,next to bommie
14-Nov-21,Aie,Exposed,1,5,rubble,rubble,
14-Nov-21,Aie,Exposed,1,5.5,rubble,rubble,
14-Nov-21,Aie,Exposed,1,6,rubble,rubble,
14-Nov-21,Aie,Exposed,1,6.5,rubble,rubble,
14-Nov-21,Aie,Exposed,1,7,rubble,rubble,
14-Nov-21,Aie,Exposed,1,7.5,rubble,rubble,
14-Nov-21,Aie,Exposed,1,8,rubble,rubble,
14-Nov-21,Aie,Exposed,1,8.5,rubble,rubble,
14-Nov-21,Aie,Exposed,1,9,sand,sand,
14-Nov-21,Aie,Exposed,1,9.5,sand,sand,
14-Nov-21,Aie,Exposed,1,10,rubble,rubble,
14-Nov-21,Aie,Exposed,1,10.5,rubble,rubble,
14-Nov-21,Aie,Exposed,1,11,rubble,rubble,
14-Nov-21,Aie,Exposed,1,11.5,sand,sand,
14-Nov-21,Aie,Exposed,1,12,sand,sand,
14-Nov-21,Aie,Exposed,1,12.5,rubble,rubble,
14-Nov-21,Aie,Exposed,1,13,sand,sand,
14-Nov-21,Aie,Exposed,1,13.5,sand,sand,
14-Nov-21,Aie,Exposed,1,14,sand,sand,
14-Nov-21,Aie,Exposed,1,14.5,sand,sand,
14-Nov-21,Aie,Exposed,1,15,rubble,rubble,
14-Nov-21,Aie,Exposed,1,15.5,porites,coral,
14-Nov-21,Aie,Exposed,1,16,porites,coral,
14-Nov-21,Aie,Exposed,1,16.5,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,1,17,porites,coral,
14-Nov-21,Aie,Exposed,1,17.5,porites,coral,
14-Nov-21,Aie,Exposed,1,18,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,1,18.5,porites,coral,
14-Nov-21,Aie,Exposed,1,19,porites,coral,
14-Nov-21,Aie,Exposed,1,19.5,sand,sand,
14-Nov-21,Aie,Exposed,1,20,sand,sand,
14-Nov-21,Aie,Exposed,1,20.5,sand,sand,
14-Nov-21,Aie,Exposed,1,21,porites,coral,
14-Nov-21,Aie,Exposed,1,21.5,sand,sand,
14-Nov-21,Aie,Exposed,1,22,porites,coral,
14-Nov-21,Aie,Exposed,1,22.5,porites,coral,
14-Nov-21,Aie,Exposed,1,23,sand,sand,
14-Nov-21,Aie,Exposed,1,23.5,rubble,rubble,
14-Nov-21,Aie,Exposed,1,24,sand,sand,
14-Nov-21,Aie,Exposed,1,24.5,sand,sand,
14-Nov-21,Aie,Exposed,1,25,sand,sand,
14-Nov-21,Aie,Exposed,1,25.5,rubble,rubble,
14-Nov-21,Aie,Exposed,1,26,porites,coral,
14-Nov-21,Aie,Exposed,1,26.5,porites,coral,
14-Nov-21,Aie,Exposed,1,27,rubble,rubble,
14-Nov-21,Aie,Exposed,1,27.5,rubble,rubble,
14-Nov-21,Aie,Exposed,1,28,rubble,rubble,
14-Nov-21,Aie,Exposed,1,28.5,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,1,29,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,1,29.5,rubble,rubble,
14-Nov-21,Aie,Exposed,1,30,rubble,rubble,
14-Nov-21,Aie,Exposed,2,0.5,sand,sand,
14-Nov-21,Aie,Exposed,2,1,sand,sand,
14-Nov-21,Aie,Exposed,2,1.5,porites,coral,
14-Nov-21,Aie,Exposed,2,2,sand,sand,
14-Nov-21,Aie,Exposed,2,2.5,rubble,rubble,
14-Nov-21,Aie,Exposed,2,3,rubble,rubble,
14-Nov-21,Aie,Exposed,2,3.5,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,2,4,porites,coral,
14-Nov-21,Aie,Exposed,2,4.5,sand,sand,
14-Nov-21,Aie,Exposed,2,5,rubble,rubble,
14-Nov-21,Aie,Exposed,2,5.5,rubble,rubble,
14-Nov-21,Aie,Exposed,2,6,rubble,rubble,
14-Nov-21,Aie,Exposed,2,6.5,rubble,rubble,
14-Nov-21,Aie,Exposed,2,7,porites,coral,
14-Nov-21,Aie,Exposed,2,7.5,rubble,rubble,
14-Nov-21,Aie,Exposed,2,8,rubble,rubble,
14-Nov-21,Aie,Exposed,2,8.5,rubble,rubble,
14-Nov-21,Aie,Exposed,2,9,rubble,rubble,
14-Nov-21,Aie,Exposed,2,9.5,porites,coral,
14-Nov-21,Aie,Exposed,2,10,porites,coral,
14-Nov-21,Aie,Exposed,2,10.5,sand,sand,
14-Nov-21,Aie,Exposed,2,11,rubble,rubble,
14-Nov-21,Aie,Exposed,2,11.5,porites,coral,
14-Nov-21,Aie,Exposed,2,12,rubble,rubble,
14-Nov-21,Aie,Exposed,2,12.5,rubble,rubble,
14-Nov-21,Aie,Exposed,2,13,porites,coral,
14-Nov-21,Aie,Exposed,2,13.5,rubble,rubble,
14-Nov-21,Aie,Exposed,2,14,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,2,14.5,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,2,15,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,2,15.5,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,2,16,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,2,16.5,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,2,17,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,2,17.5,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,2,18,sand,sand,
14-Nov-21,Aie,Exposed,2,18.5,clam,clam,
14-Nov-21,Aie,Exposed,2,19,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,2,19.5,porites,coral,
14-Nov-21,Aie,Exposed,2,20,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,2,20.5,sand,sand,
14-Nov-21,Aie,Exposed,2,21,sand,sand,
14-Nov-21,Aie,Exposed,2,21.5,sand,sand,
14-Nov-21,Aie,Exposed,2,22,sand,sand,
14-Nov-21,Aie,Exposed,2,22.5,sand,sand,
14-Nov-21,Aie,Exposed,2,23,sand,sand,
14-Nov-21,Aie,Exposed,2,23.5,sand,sand,
14-Nov-21,Aie,Exposed,2,24,rubble,rubble,
14-Nov-21,Aie,Exposed,2,24.5,rubble,rubble,
14-Nov-21,Aie,Exposed,2,25,sand,sand,
14-Nov-21,Aie,Exposed,2,25.5,sand,sand,
14-Nov-21,Aie,Exposed,2,26,sand,sand,
14-Nov-21,Aie,Exposed,2,26.5,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,2,27,porites,coral,
14-Nov-21,Aie,Exposed,2,27.5,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,2,28,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,2,28.5,sand,sand,
14-Nov-21,Aie,Exposed,2,29,sand,sand,
14-Nov-21,Aie,Exposed,2,29.5,sand,sand,
14-Nov-21,Aie,Exposed,2,30,sand,sand,
14-Nov-21,Aie,Exposed,3,0.5,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,3,1,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,3,1.5,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,3,2,sand,sand,
14-Nov-21,Aie,Exposed,3,2.5,sand,sand,
14-Nov-21,Aie,Exposed,3,3,sand,sand,
14-Nov-21,Aie,Exposed,3,3.5,sand,sand,
14-Nov-21,Aie,Exposed,3,4,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,3,4.5,sand,sand,
14-Nov-21,Aie,Exposed,3,5,sand,sand,
14-Nov-21,Aie,Exposed,3,5.5,sand,sand,
14-Nov-21,Aie,Exposed,3,6,sand,sand,
14-Nov-21,Aie,Exposed,3,6.5,sand,sand,
14-Nov-21,Aie,Exposed,3,7,sand,sand,
14-Nov-21,Aie,Exposed,3,7.5,sand,sand,
14-Nov-21,Aie,Exposed,3,8,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,3,8.5,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,3,9,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,3,9.5,sand,sand,
14-Nov-21,Aie,Exposed,3,10,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,3,10.5,porites,coral,
14-Nov-21,Aie,Exposed,3,11,sand,sand,
14-Nov-21,Aie,Exposed,3,11.5,sand,sand,
14-Nov-21,Aie,Exposed,3,12,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,3,12.5,sand,sand,
14-Nov-21,Aie,Exposed,3,13,sand,sand,
14-Nov-21,Aie,Exposed,3,13.5,porites,coral,
14-Nov-21,Aie,Exposed,3,14,porites,coral,
14-Nov-21,Aie,Exposed,3,14.5,rubble,rubble,next to bommie
14-Nov-21,Aie,Exposed,3,15,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,3,15.5,sand,sand,
14-Nov-21,Aie,Exposed,3,16,sand,sand,
14-Nov-21,Aie,Exposed,3,16.5,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,3,17,porites,coral,
14-Nov-21,Aie,Exposed,3,17.5,porites,coral,
14-Nov-21,Aie,Exposed,3,18,rubble,rubble,
14-Nov-21,Aie,Exposed,3,18.5,sand,sand,
14-Nov-21,Aie,Exposed,3,19,sand,sand,
14-Nov-21,Aie,Exposed,3,19.5,sand,sand,
14-Nov-21,Aie,Exposed,3,20,sand,sand,
14-Nov-21,Aie,Exposed,3,20.5,sand,sand,
14-Nov-21,Aie,Exposed,3,21,sand,sand,
14-Nov-21,Aie,Exposed,3,21.5,sand,sand,
14-Nov-21,Aie,Exposed,3,22,sand,sand,
14-Nov-21,Aie,Exposed,3,22.5,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,3,23,sand,sand,
14-Nov-21,Aie,Exposed,3,23.5,rubble,rubble,
14-Nov-21,Aie,Exposed,3,24,sand,sand,
14-Nov-21,Aie,Exposed,3,24.5,porites,coral,
14-Nov-21,Aie,Exposed,3,25,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,3,25.5,porites,coral,
14-Nov-21,Aie,Exposed,3,26,rubble,rubble,
14-Nov-21,Aie,Exposed,3,26.5,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,3,27,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,3,27.5,sand,sand,
14-Nov-21,Aie,Exposed,3,28,sand,sand,
14-Nov-21,Aie,Exposed,3,28.5,sand,sand,
14-Nov-21,Aie,Exposed,3,29,sand,sand,
14-Nov-21,Aie,Exposed,3,29.5,sand,sand,
14-Nov-21,Aie,Exposed,3,30,sand,sand,
14-Nov-21,Aie,Exposed,4,0.5,montipora,coral,
14-Nov-21,Aie,Exposed,4,1,porites,coral,
14-Nov-21,Aie,Exposed,4,1.5,porites,coral,
14-Nov-21,Aie,Exposed,4,2,sand,sand,
14-Nov-21,Aie,Exposed,4,2.5,sand,sand,
14-Nov-21,Aie,Exposed,4,3,sand,sand,
14-Nov-21,Aie,Exposed,4,3.5,sand,sand,
14-Nov-21,Aie,Exposed,4,4,porites,coral,
14-Nov-21,Aie,Exposed,4,4.5,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,4,5,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,4,5.5,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,4,6,rubble,rubble,
14-Nov-21,Aie,Exposed,4,6.5,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,4,7,porites,coral,
14-Nov-21,Aie,Exposed,4,7.5,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,4,8,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,4,8.5,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,4,9,porites,coral,
14-Nov-21,Aie,Exposed,4,9.5,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,4,10,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,4,10.5,sand,sand,
14-Nov-21,Aie,Exposed,4,11,sand,sand,
14-Nov-21,Aie,Exposed,4,11.5,sand,sand,
14-Nov-21,Aie,Exposed,4,12,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,4,12.5,sand,sand,
14-Nov-21,Aie,Exposed,4,13,rubble,rubble,
14-Nov-21,Aie,Exposed,4,13.5,sand,sand,
14-Nov-21,Aie,Exposed,4,14,porites,coral,
14-Nov-21,Aie,Exposed,4,14.5,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,4,15,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,4,15.5,sand,sand,
14-Nov-21,Aie,Exposed,4,16,sand,sand,
14-Nov-21,Aie,Exposed,4,16.5,rubble,rubble,
14-Nov-21,Aie,Exposed,4,17,rubble,rubble,
14-Nov-21,Aie,Exposed,4,17.5,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,4,18,sand,sand,
14-Nov-21,Aie,Exposed,4,18.5,sand,sand,
14-Nov-21,Aie,Exposed,4,19,sand,sand,
14-Nov-21,Aie,Exposed,4,19.5,sand,sand,
14-Nov-21,Aie,Exposed,4,20,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,4,20.5,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,4,21,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,4,21.5,porites,coral,
14-Nov-21,Aie,Exposed,4,22,porites,coral,
14-Nov-21,Aie,Exposed,4,22.5,clam,clam,
14-Nov-21,Aie,Exposed,4,23,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,4,23.5,sand,sand,
14-Nov-21,Aie,Exposed,4,24,porites,coral,
14-Nov-21,Aie,Exposed,4,24.5,sand,sand,
14-Nov-21,Aie,Exposed,4,25,sand,sand,
14-Nov-21,Aie,Exposed,4,25.5,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,4,26,porites,coral,
14-Nov-21,Aie,Exposed,4,26.5,porites,coral,
14-Nov-21,Aie,Exposed,4,27,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,4,27.5,porites,coral,
14-Nov-21,Aie,Exposed,4,28,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,4,28.5,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,4,29,pavement/sand,pavement,
14-Nov-21,Aie,Exposed,4,29.5,sand,sand,next to bommie
14-Nov-21,Aie,Exposed,4,30,pavement/sand,pavement,
14-Nov-21,Aie,Protected,1,0.5,porites,coral,
14-Nov-21,Aie,Protected,1,1,sand,sand,
14-Nov-21,Aie,Protected,1,1.5,sand,sand,next to bommie
14-Nov-21,Aie,Protected,1,2,pavement/sand,pavement,
14-Nov-21,Aie,Protected,1,2.5,porites,coral,
14-Nov-21,Aie,Protected,1,3,sand,sand,next to bommie
14-Nov-21,Aie,Protected,1,3.5,porites,coral,
14-Nov-21,Aie,Protected,1,4,pavement/sand,pavement,
14-Nov-21,Aie,Protected,1,4.5,porites,coral,
14-Nov-21,Aie,Protected,1,5,rubble,rubble,
14-Nov-21,Aie,Protected,1,5.5,rubble,rubble,
14-Nov-21,Aie,Protected,1,6,rubble,rubble,
14-Nov-21,Aie,Protected,1,6.5,pavement/sand,pavement,
14-Nov-21,Aie,Protected,1,7,pavement/sand,pavement,
14-Nov-21,Aie,Protected,1,7.5,pavement/sand,pavement,
14-Nov-21,Aie,Protected,1,8,porites,coral,
14-Nov-21,Aie,Protected,1,8.5,pavement/sand,pavement,
14-Nov-21,Aie,Protected,1,9,sand,sand,
14-Nov-21,Aie,Protected,1,9.5,sand,sand,
14-Nov-21,Aie,Protected,1,10,sand,sand,
14-Nov-21,Aie,Protected,1,10.5,sand,sand,
14-Nov-21,Aie,Protected,1,11,sand,sand,
14-Nov-21,Aie,Protected,1,11.5,sand,sand,
14-Nov-21,Aie,Protected,1,12,sand,sand,
14-Nov-21,Aie,Protected,1,12.5,sand,sand,
14-Nov-21,Aie,Protected,1,13,sand,sand,
14-Nov-21,Aie,Protected,1,13.5,pavement/sand,pavement,
14-Nov-21,Aie,Protected,1,14,pavement/sand,pavement,
14-Nov-21,Aie,Protected,1,14.5,sand,sand,next to bommie
14-Nov-21,Aie,Protected,1,15,sand,sand,
14-Nov-21,Aie,Protected,1,15.5,sand,sand,
14-Nov-21,Aie,Protected,1,16,sand,sand,
14-Nov-21,Aie,Protected,1,16.5,sand,sand,next to bommie
14-Nov-21,Aie,Protected,1,17,sand,sand,next to bommie
14-Nov-21,Aie,Protected,1,17.5,rubble,rubble,
14-Nov-21,Aie,Protected,1,18,sand,sand,
14-Nov-21,Aie,Protected,1,18.5,pavement/sand,pavement,
14-Nov-21,Aie,Protected,1,19,pavement/sand,pavement,
14-Nov-21,Aie,Protected,1,19.5,rubble,rubble,
14-Nov-21,Aie,Protected,1,20,sand,sand,
14-Nov-21,Aie,Protected,1,20.5,sand,sand,
14-Nov-21,Aie,Protected,1,21,sand,sand,
14-Nov-21,Aie,Protected,1,21.5,sand,sand,
14-Nov-21,Aie,Protected,1,22,sand,sand,
14-Nov-21,Aie,Protected,1,22.5,sand,sand,
14-Nov-21,Aie,Protected,1,23,sand,sand,
14-Nov-21,Aie,Protected,1,23.5,sand,sand,
14-Nov-21,Aie,Protected,1,24,sand,sand,next to bommie
14-Nov-21,Aie,Protected,1,24.5,sand,sand,next to bommie
14-Nov-21,Aie,Protected,1,25,rubble,rubble,
14-Nov-21,Aie,Protected,1,25.5,sand,sand,
14-Nov-21,Aie,Protected,1,26,sand,sand,next to bommie
14-Nov-21,Aie,Protected,1,26.5,sand,sand,
14-Nov-21,Aie,Protected,1,27,rubble,rubble,
14-Nov-21,Aie,Protected,1,27.5,pavement/sand,pavement,
14-Nov-21,Aie,Protected,1,28,sand,sand,next to bommie
14-Nov-21,Aie,Protected,1,28.5,pavement/sand,pavement,
14-Nov-21,Aie,Protected,1,29,pavement/sand,pavement,
14-Nov-21,Aie,Protected,1,29.5,rubble,rubble,
14-Nov-21,Aie,Protected,1,30,rubble,rubble,
14-Nov-21,Aie,Protected,2,0.5,rubble,rubble,
14-Nov-21,Aie,Protected,2,1,rubble,rubble,next to bommie
14-Nov-21,Aie,Protected,2,1.5,rubble,rubble,next to bommie
14-Nov-21,Aie,Protected,2,2,rubble,rubble,next to bommie
14-Nov-21,Aie,Protected,2,2.5,rubble,rubble,next to bommie
14-Nov-21,Aie,Protected,2,3,rubble,rubble,
14-Nov-21,Aie,Protected,2,3.5,sand,sand,next to bommie
14-Nov-21,Aie,Protected,2,4,sand,sand,next to bommie
14-Nov-21,Aie,Protected,2,4.5,sand,sand,next to bommie
14-Nov-21,Aie,Protected,2,5,sand,sand,next to bommie
14-Nov-21,Aie,Protected,2,5.5,sand,sand,next to bommie
14-Nov-21,Aie,Protected,2,6,sand,sand,
14-Nov-21,Aie,Protected,2,6.5,sand,sand,next to bommie
14-Nov-21,Aie,Protected,2,7,sand,sand,next to bommie
14-Nov-21,Aie,Protected,2,7.5,pavement/sand,pavement,
14-Nov-21,Aie,Protected,2,8,porites,coral,
14-Nov-21,Aie,Protected,2,8.5,sea cucumber,sea cucumber,
14-Nov-21,Aie,Protected,2,9,porites,coral,
14-Nov-21,Aie,Protected,2,9.5,porites,coral,
14-Nov-21,Aie,Protected,2,10,porites,coral,
14-Nov-21,Aie,Protected,2,10.5,porites,coral,
14-Nov-21,Aie,Protected,2,11,porites,coral,
14-Nov-21,Aie,Protected,2,11.5,pavement/sand,pavement,
14-Nov-21,Aie,Protected,2,12,rubble,rubble,
14-Nov-21,Aie,Protected,2,12.5,sand,sand,next to bommie
14-Nov-21,Aie,Protected,2,13,rubble,rubble,
14-Nov-21,Aie,Protected,2,13.5,sand,sand,
14-Nov-21,Aie,Protected,2,14,sand,sand,
14-Nov-21,Aie,Protected,2,14.5,sand,sand,
14-Nov-21,Aie,Protected,2,15,porites,coral,
14-Nov-21,Aie,Protected,2,15.5,sand,sand,
14-Nov-21,Aie,Protected,2,16,sand,sand,
14-Nov-21,Aie,Protected,2,16.5,sand,sand,
14-Nov-21,Aie,Protected,2,17,sand,sand,
14-Nov-21,Aie,Protected,2,17.5,sand,sand,
14-Nov-21,Aie,Protected,2,18,sand,sand,
14-Nov-21,Aie,Protected,2,18.5,sand,sand,
14-Nov-21,Aie,Protected,2,19,sand,sand,
14-Nov-21,Aie,Protected,2,19.5,sand,sand,
14-Nov-21,Aie,Protected,2,20,sand,sand,
14-Nov-21,Aie,Protected,2,20.5,sand,sand,
14-Nov-21,Aie,Protected,2,21,pavement/sand,pavement,
14-Nov-21,Aie,Protected,2,21.5,pavement/sand,pavement,
14-Nov-21,Aie,Protected,2,22,porites,coral,
14-Nov-21,Aie,Protected,2,22.5,sand,sand,
14-Nov-21,Aie,Protected,2,23,sand,sand,
14-Nov-21,Aie,Protected,2,23.5,sand,sand,
14-Nov-21,Aie,Protected,2,24,sand,sand,
14-Nov-21,Aie,Protected,2,24.5,pavement/sand,pavement,
14-Nov-21,Aie,Protected,2,25,rubble,rubble,
14-Nov-21,Aie,Protected,2,25.5,pavement/sand,pavement,
14-Nov-21,Aie,Protected,2,26,porites,coral,
14-Nov-21,Aie,Protected,2,26.5,porites,coral,
14-Nov-21,Aie,Protected,2,27,pavement/sand,pavement,
14-Nov-21,Aie,Protected,2,27.5,pavement/sand,pavement,
14-Nov-21,Aie,Protected,2,28,clam,clam,
14-Nov-21,Aie,Protected,2,28.5,pavement/sand,pavement,
14-Nov-21,Aie,Protected,2,29,rubble,rubble,
14-Nov-21,Aie,Protected,2,29.5,sand,sand,
14-Nov-21,Aie,Protected,2,30,rubble,rubble,
14-Nov-21,Aie,Protected,3,0.5,pavement/sand,pavement,
14-Nov-21,Aie,Protected,3,1,pavement/sand,pavement,
14-Nov-21,Aie,Protected,3,1.5,pavement/sand,pavement,
14-Nov-21,Aie,Protected,3,2,turbinaria,macroalgae,
14-Nov-21,Aie,Protected,3,2.5,pavement/sand,pavement,
14-Nov-21,Aie,Protected,3,3,rubble,rubble,
14-Nov-21,Aie,Protected,3,3.5,rubble,rubble,
14-Nov-21,Aie,Protected,3,4,rubble,rubble,
14-Nov-21,Aie,Protected,3,4.5,sand,sand,
14-Nov-21,Aie,Protected,3,5,sand,sand,
14-Nov-21,Aie,Protected,3,5.5,sand,sand,
